site,block_id,block_start,block_end,N,selection_tier,gpi,timestamp,daily_index,has_temperature,has_salinity,has_density,has_dissolvedoxygen,seed,block_width_days
ab,641,2023-09-12,2023-09-16,45,all4,16624,2023-09-13,1,1,1,1,1,0,5
ab,642,2023-09-17,2023-09-21,45,all4,16696,2023-09-21,1,1,1,1,1,0,5
ab,643,2023-09-22,2023-09-26,39,all4,16728,2023-09-24,6,1,1,1,1,0,5
ab,644,2023-09-27,2023-10-01,7,all4,16746,2023-09-27,3,1,1,1,1,0,5
ab,645,2023-10-02,2023-10-06,20,all4,16756,2023-10-05,4,1,1,1,1,0,5
ab,646,2023-10-07,2023-10-11,45,all4,16797,2023-10-09,9,1,1,1,1,0,5
ab,647,2023-10-12,2023-10-16,36,all4,16841,2023-10-15,8,1,1,1,1,0,5
ab,648,2023-10-17,2023-10-21,45,all4,16890,2023-10-21,3,1,1,1,1,0,5
ab,649,2023-10-22,2023-10-26,41,all4,16897,2023-10-22,1,1,1,1,1,0,5
ab,650,2023-10-27,2023-10-31,30,all4,16951,2023-10-29,5,1,1,1,1,0,5
ab,651,2023-11-01,2023-11-05,45,all4,16970,2023-11-01,3,1,1,1,1,0,5
ab,652,2023-11-06,2023-11-10,45,all4,17054,2023-11-10,6,1,1,1,1,0,5
ab,653,2023-11-11,2023-11-15,44,all4,17100,2023-11-15,8,1,1,1,1,0,5
ab,654,2023-11-16,2023-11-20,45,all4,17132,2023-11-19,4,1,1,1,1,0,5
ab,655,2023-11-21,2023-11-25,45,all4,17156,2023-11-22,1,1,1,1,1,0,5
ab,656,2023-11-26,2023-11-30,5,all4,17196,2023-11-26,5,1,1,1,1,0,5
ab,657,2023-12-01,2023-12-05,0,,,,,,,,,0,5
ab,658,2023-12-06,2023-12-10,0,,,,,,,,,0,5
ab,659,2023-12-11,2023-12-15,1,all4,17197,2023-12-15,1,1,1,1,1,0,5
ab,660,2023-12-16,2023-12-20,45,all4,17203,2023-12-16,6,1,1,1,1,0,5
ab,661,2023-12-21,2023-12-25,45,all4,17269,2023-12-23,9,1,1,1,1,0,5
ab,662,2023-12-26,2023-12-30,45,all4,17311,2023-12-28,6,1,1,1,1,0,5
ab,663,2023-12-31,2024-01-04,45,all4,17348,2024-01-01,7,1,1,1,1,0,5
ab,664,2024-01-05,2024-01-09,45,T_only,17419,2024-01-09,6,1,1,1,0,0,5
ab,665,2024-01-10,2024-01-14,45,T_only,17454,2024-01-13,5,1,1,1,0,0,5
ab,666,2024-01-15,2024-01-19,45,T_only,17512,2024-01-19,9,1,1,1,0,0,5
ab,667,2024-01-20,2024-01-24,41,T_only,17513,2024-01-20,1,1,1,1,0,0,5
ab,668,2024-01-25,2024-01-29,42,T_only,17584,2024-01-28,7,1,1,1,0,0,5
ab,669,2024-01-30,2024-02-03,45,T_only,17596,2024-01-30,1,1,1,1,0,0,5
ab,670,2024-02-04,2024-02-08,42,T_only,17660,2024-02-06,2,1,1,1,0,0,5
ab,671,2024-02-09,2024-02-13,45,T_only,17716,2024-02-12,7,1,1,1,0,0,5
ab,672,2024-02-14,2024-02-18,45,T_only,17756,2024-02-17,2,1,1,1,0,0,5
ab,673,2024-02-19,2024-02-23,27,T_only,17787,2024-02-20,6,1,1,1,0,0,5
ab,674,2024-02-24,2024-02-28,45,T_only,17806,2024-02-24,7,1,1,1,0,0,5
ab,675,2024-02-29,2024-03-04,45,T_only,17878,2024-03-03,7,1,1,1,0,0,5
ab,676,2024-03-05,2024-03-09,45,T_only,17892,2024-03-05,3,1,1,1,0,0,5
ab,677,2024-03-10,2024-03-14,43,T_only,17943,2024-03-10,9,1,1,1,0,0,5
ab,678,2024-03-15,2024-03-19,45,T_only,17993,2024-03-16,7,1,1,1,0,0,5
ab,679,2024-03-20,2024-03-24,39,T_only,18040,2024-03-22,6,1,1,1,0,0,5
ab,680,2024-03-25,2024-03-29,45,T_only,18070,2024-03-25,9,1,1,1,0,0,5
ab,681,2024-03-30,2024-04-03,27,T_only,18124,2024-03-31,9,1,1,1,0,0,5
ab,682,2024-04-04,2024-04-08,37,T_only,18165,2024-04-08,4,1,1,1,0,0,5
ab,683,2024-04-09,2024-04-13,37,T_only,18177,2024-04-09,7,1,1,1,0,0,5
ab,684,2024-04-14,2024-04-18,45,T_only,18208,2024-04-14,1,1,1,1,0,0,5
ab,685,2024-04-19,2024-04-23,45,T_only,18278,2024-04-21,8,1,1,1,0,0,5
ab,686,2024-04-24,2024-04-28,45,T_only,18311,2024-04-25,5,1,1,1,0,0,5
ab,687,2024-04-29,2024-05-03,42,T_only,18361,2024-05-01,1,1,1,1,0,0,5
ab,688,2024-05-04,2024-05-08,20,T_only,18388,2024-05-04,4,1,1,1,0,0,5
ab,689,2024-05-09,2024-05-13,36,T_only,18414,2024-05-11,1,1,1,1,0,0,5
ab,690,2024-05-14,2024-05-18,45,T_only,18480,2024-05-18,4,1,1,1,0,0,5
ab,691,2024-05-19,2024-05-23,45,T_only,18515,2024-05-22,3,1,1,1,0,0,5
ab,692,2024-05-24,2024-05-28,45,T_only,18544,2024-05-25,5,1,1,1,0,0,5
ab,693,2024-05-29,2024-06-02,27,T_only,18594,2024-06-02,1,1,1,1,0,0,5
ab,694,2024-06-03,2024-06-07,45,T_only,18614,2024-06-04,3,1,1,1,0,0,5
ab,695,2024-06-08,2024-06-12,43,T_only,18650,2024-06-08,3,1,1,1,0,0,5
ab,696,2024-06-13,2024-06-17,45,T_only,18716,2024-06-15,8,1,1,1,0,0,5
ab,697,2024-06-18,2024-06-22,45,T_only,18758,2024-06-20,5,1,1,1,0,0,5
ab,698,2024-06-23,2024-06-27,42,T_only,18800,2024-06-25,2,1,1,1,0,0,5
ab,699,2024-06-28,2024-07-02,45,T_only,18850,2024-07-01,1,1,1,1,0,0,5
ab,700,2024-07-03,2024-07-07,21,T_only,18877,2024-07-06,7,1,1,1,0,0,5
ab,701,2024-07-08,2024-07-12,45,T_only,18918,2024-07-11,3,1,1,1,0,0,5
ab,702,2024-07-13,2024-07-17,45,T_only,18959,2024-07-15,8,1,1,1,0,0,5
ab,703,2024-07-18,2024-07-22,45,T_only,19018,2024-07-22,4,1,1,1,0,0,5
ab,704,2024-07-23,2024-07-27,14,T_only,19032,2024-07-23,9,1,1,1,0,0,5
ab,705,2024-07-28,2024-08-01,0,,,,,,,,,0,5
ab,706,2024-08-02,2024-08-06,0,,,,,,,,,0,5
ab,707,2024-08-07,2024-08-11,0,,,,,,,,,0,5
ab,708,2024-08-12,2024-08-16,3,all4,19040,2024-08-14,3,1,1,1,1,0,5
ab,709,2024-08-17,2024-08-21,0,,,,,,,,,0,5
ab,710,2024-08-22,2024-08-26,0,,,,,,,,,0,5
ab,711,2024-08-27,2024-08-31,13,all4,19042,2024-08-30,2,1,1,1,1,0,5
ab,712,2024-09-01,2024-09-05,45,all4,19083,2024-09-04,3,1,1,1,1,0,5
ab,713,2024-09-06,2024-09-10,45,all4,19099,2024-09-06,1,1,1,1,1,0,5
ab,714,2024-09-11,2024-09-15,45,all4,19168,2024-09-13,7,1,1,1,1,0,5
ab,715,2024-09-16,2024-09-20,19,all4,19195,2024-09-16,7,1,1,1,1,0,5
ab,716,2024-09-21,2024-09-25,45,all4,19224,2024-09-22,8,1,1,1,1,0,5
ab,717,2024-09-26,2024-09-30,45,all4,19268,2024-09-27,7,1,1,1,1,0,5
ab,718,2024-10-01,2024-10-05,45,all4,19303,2024-10-01,6,1,1,1,1,0,5
ab,719,2024-10-06,2024-10-10,45,all4,19382,2024-10-10,4,1,1,1,1,0,5
ab,720,2024-10-11,2024-10-15,39,all4,19406,2024-10-13,1,1,1,1,1,0,5
ab,721,2024-10-16,2024-10-20,45,all4,19449,2024-10-18,5,1,1,1,1,0,5
ab,722,2024-10-21,2024-10-25,42,all4,19493,2024-10-23,4,1,1,1,1,0,5
ab,723,2024-10-26,2024-10-30,36,all4,19517,2024-10-27,2,1,1,1,1,0,5
ab,724,2024-10-31,2024-11-04,45,all4,19594,2024-11-04,9,1,1,1,1,0,5
ab,725,2024-11-05,2024-11-09,45,all4,19630,2024-11-08,9,1,1,1,1,0,5
ab,726,2024-11-10,2024-11-14,45,all4,19663,2024-11-12,6,1,1,1,1,0,5
ab,727,2024-11-15,2024-11-19,45,all4,19723,2024-11-19,3,1,1,1,1,0,5
ab,728,2024-11-20,2024-11-24,38,all4,19766,2024-11-24,8,1,1,1,1,0,5
ab,729,2024-11-25,2024-11-29,45,all4,19774,2024-11-25,7,1,1,1,1,0,5
ab,730,2024-11-30,2024-12-04,45,all4,19836,2024-12-02,6,1,1,1,1,0,5
ab,731,2024-12-05,2024-12-09,45,all4,19897,2024-12-09,4,1,1,1,1,0,5
ab,732,2024-12-10,2024-12-14,29,all4,19927,2024-12-14,1,1,1,1,1,0,5
ab,733,2024-12-15,2024-12-19,38,all4,19946,2024-12-17,4,1,1,1,1,0,5
ab,734,2024-12-20,2024-12-24,45,all4,19972,2024-12-20,3,1,1,1,1,0,5
ab,735,2024-12-25,2024-12-29,45,all4,20050,2024-12-28,9,1,1,1,1,0,5
ab,736,2024-12-30,2025-01-03,45,all4,20082,2025-01-01,5,1,1,1,1,0,5
ab,737,2025-01-04,2025-01-08,45,all4,20108,2025-01-04,4,1,1,1,1,0,5
ab,738,2025-01-09,2025-01-13,45,all4,20170,2025-01-11,3,1,1,1,1,0,5
ab,739,2025-01-14,2025-01-18,45,all4,20204,2025-01-15,1,1,1,1,1,0,5
ab,740,2025-01-19,2025-01-23,45,all4,20276,2025-01-23,1,1,1,1,1,0,5
ab,741,2025-01-24,2025-01-28,43,all4,20300,2025-01-25,9,1,1,1,1,0,5
ab,742,2025-01-29,2025-02-02,27,all4,20340,2025-02-01,4,1,1,1,1,0,5
ab,743,2025-02-03,2025-02-07,45,all4,20385,2025-02-06,4,1,1,1,1,0,5
ab,744,2025-02-08,2025-02-12,45,all4,20432,2025-02-11,6,1,1,1,1,0,5
ab,745,2025-02-13,2025-02-17,45,all4,20476,2025-02-16,5,1,1,1,1,0,5
ab,746,2025-02-18,2025-02-22,45,all4,20500,2025-02-19,2,1,1,1,1,0,5
ab,747,2025-02-23,2025-02-27,45,all4,20563,2025-02-26,2,1,1,1,1,0,5
ab,748,2025-02-28,2025-03-04,45,all4,20605,2025-03-02,8,1,1,1,1,0,5
ab,749,2025-03-05,2025-03-09,45,all4,20653,2025-03-08,2,1,1,1,1,0,5
ab,750,2025-03-10,2025-03-14,45,all4,20702,2025-03-13,6,1,1,1,1,0,5
ab,751,2025-03-15,2025-03-19,45,all4,20739,2025-03-17,7,1,1,1,1,0,5
ab,752,2025-03-20,2025-03-24,45,all4,20766,2025-03-20,7,1,1,1,1,0,5
ab,753,2025-03-25,2025-03-29,45,all4,20817,2025-03-26,4,1,1,1,1,0,5
ab,754,2025-03-30,2025-04-03,31,all4,20867,2025-03-31,9,1,1,1,1,0,5
ab,755,2025-04-04,2025-04-08,45,all4,20912,2025-04-07,5,1,1,1,1,0,5
ab,756,2025-04-09,2025-04-13,11,all4,20929,2025-04-09,4,1,1,1,1,0,5
ab,757,2025-04-14,2025-04-18,0,,,,,,,,,0,5
ab,758,2025-04-19,2025-04-23,0,,,,,,,,,0,5
ab,759,2025-04-24,2025-04-28,0,,,,,,,,,0,5
ab,760,2025-04-29,2025-05-03,0,,,,,,,,,0,5
ab,761,2025-05-04,2025-05-08,0,,,,,,,,,0,5
ab,762,2025-05-09,2025-05-13,0,,,,,,,,,0,5
ab,763,2025-05-14,2025-05-18,0,,,,,,,,,0,5
ab,764,2025-05-19,2025-05-23,0,,,,,,,,,0,5
ab,765,2025-05-24,2025-05-28,0,,,,,,,,,0,5
ab,766,2025-05-29,2025-06-02,0,,,,,,,,,0,5
ab,767,2025-06-03,2025-06-07,0,,,,,,,,,0,5
ab,768,2025-06-08,2025-06-12,0,,,,,,,,,0,5
ab,769,2025-06-13,2025-06-17,0,,,,,,,,,0,5
ab,770,2025-06-18,2025-06-22,0,,,,,,,,,0,5
ab,771,2025-06-23,2025-06-27,0,,,,,,,,,0,5
ab,772,2025-06-28,2025-07-02,0,,,,,,,,,0,5
ab,773,2025-07-03,2025-07-07,0,,,,,,,,,0,5
ab,774,2025-07-08,2025-07-12,0,,,,,,,,,0,5
ab,775,2025-07-13,2025-07-17,0,,,,,,,,,0,5
ab,776,2025-07-18,2025-07-22,0,,,,,,,,,0,5
ab,777,2025-07-23,2025-07-27,0,,,,,,,,,0,5
ab,778,2025-07-28,2025-08-01,0,,,,,,,,,0,5
ab,779,2025-08-02,2025-08-06,0,,,,,,,,,0,5
ab,780,2025-08-07,2025-08-11,27,all4,20956,2025-08-11,2,1,1,1,1,0,5
ab,781,2025-08-12,2025-08-16,39,all4,20967,2025-08-12,4,1,1,1,1,0,5
ab,782,2025-08-17,2025-08-21,45,all4,21019,2025-08-18,8,1,1,1,1,0,5
ab,783,2025-08-22,2025-08-26,45,all4,21085,2025-08-26,2,1,1,1,1,0,5
ab,784,2025-08-27,2025-08-31,45,all4,21105,2025-08-28,4,1,1,1,1,0,5
ab,785,2025-09-01,2025-09-05,45,all4,21177,2025-09-05,4,1,1,1,1,0,5
ab,786,2025-09-06,2025-09-10,45,all4,21223,2025-09-10,5,1,1,1,1,0,5
ab,787,2025-09-11,2025-09-15,45,all4,21255,2025-09-14,1,1,1,1,1,0,5
ab,788,2025-09-16,2025-09-20,45,all4,21293,2025-09-18,3,1,1,1,1,0,5
ab,789,2025-09-21,2025-09-25,45,all4,21352,2025-09-24,8,1,1,1,1,0,5
ab,790,2025-09-26,2025-09-30,43,all4,21395,2025-09-29,6,1,1,1,1,0,5
ab,791,2025-10-01,2025-10-05,0,,,,,,,,,0,5
ab,792,2025-10-06,2025-10-10,37,all4,21419,2025-10-08,4,1,1,1,1,0,5
ab,793,2025-10-11,2025-10-15,45,all4,21484,2025-10-15,6,1,1,1,1,0,5
ab,794,2025-10-16,2025-10-20,45,all4,21526,2025-10-20,3,1,1,1,1,0,5
ab,795,2025-10-21,2025-10-25,45,all4,21546,2025-10-22,5,1,1,1,1,0,5
ab,796,2025-10-26,2025-10-30,45,T_only,21582,2025-10-26,5,1,0,0,1,0,5
ab,797,2025-10-31,2025-11-04,34,all4,21656,2025-11-04,2,1,1,1,1,0,5
ab,798,2025-11-05,2025-11-09,36,all4,21670,2025-11-07,5,1,1,1,1,0,5
ab,799,2025-11-10,2025-11-14,45,all4,21710,2025-11-11,9,1,1,1,1,0,5
ab,800,2025-11-15,2025-11-19,45,all4,21738,2025-11-15,1,1,1,1,1,0,5
ab,801,2025-11-20,2025-11-24,45,all4,21822,2025-11-24,4,1,1,1,1,0,5
ab,802,2025-11-25,2025-11-29,45,all4,21829,2025-11-25,2,1,1,1,1,0,5
ab,803,2025-11-30,2025-12-04,45,all4,21881,2025-11-30,9,1,1,1,1,0,5
ab,804,2025-12-05,2025-12-09,45,all4,21926,2025-12-05,9,1,1,1,1,0,5
ab,805,2025-12-10,2025-12-14,45,all4,21964,2025-12-10,2,1,1,1,1,0,5
ab,806,2025-12-15,2025-12-19,44,all4,22040,2025-12-18,7,1,1,1,1,0,5
ab,807,2025-12-20,2025-12-24,45,all4,22068,2025-12-21,8,1,1,1,1,0,5
ab,808,2025-12-25,2025-12-29,45,all4,22101,2025-12-25,5,1,1,1,1,0,5
ab,809,2025-12-30,2026-01-03,31,all4,22143,2025-12-30,2,1,1,1,1,0,5
