site,block_id,block_start,block_end,N,selection_tier,gpi,timestamp,daily_index,has_temperature,has_salinity,has_density,has_dissolvedoxygen,seed,block_width_days
sb,638,2024-04-02,2024-04-06,20,all4,17824,2024-04-06,5,1,1,1,1,0,5
sb,639,2024-04-07,2024-04-11,37,all4,17849,2024-04-09,3,1,1,1,1,0,5
sb,640,2024-04-12,2024-04-16,45,all4,17882,2024-04-13,8,1,1,1,1,0,5
sb,641,2024-04-17,2024-04-21,45,all4,17920,2024-04-18,1,1,1,1,1,0,5
sb,642,2024-04-22,2024-04-26,45,all4,17988,2024-04-25,6,1,1,1,1,0,5
sb,643,2024-04-27,2024-05-01,45,all4,18039,2024-05-01,3,1,1,1,1,0,5
sb,644,2024-05-02,2024-05-06,36,all4,18075,2024-05-05,5,1,1,1,1,0,5
sb,645,2024-05-07,2024-05-11,0,,,,,,,,,0,5
sb,646,2024-05-12,2024-05-16,0,,,,,,,,,0,5
sb,647,2024-05-17,2024-05-21,0,,,,,,,,,0,5
sb,648,2024-05-22,2024-05-26,0,,,,,,,,,0,5
sb,649,2024-05-27,2024-05-31,0,,,,,,,,,0,5
sb,650,2024-06-01,2024-06-05,0,,,,,,,,,0,5
sb,651,2024-06-06,2024-06-10,0,,,,,,,,,0,5
sb,652,2024-06-11,2024-06-15,0,,,,,,,,,0,5
sb,653,2024-06-16,2024-06-20,0,,,,,,,,,0,5
sb,654,2024-06-21,2024-06-25,0,,,,,,,,,0,5
sb,655,2024-06-26,2024-06-30,0,,,,,,,,,0,5
sb,656,2024-07-01,2024-07-05,0,,,,,,,,,0,5
sb,657,2024-07-06,2024-07-10,0,,,,,,,,,0,5
sb,658,2024-07-11,2024-07-15,0,,,,,,,,,0,5
sb,659,2024-07-16,2024-07-20,0,,,,,,,,,0,5
sb,660,2024-07-21,2024-07-25,0,,,,,,,,,0,5
sb,661,2024-07-26,2024-07-30,0,,,,,,,,,0,5
sb,662,2024-07-31,2024-08-04,0,,,,,,,,,0,5
sb,663,2024-08-05,2024-08-09,0,,,,,,,,,0,5
sb,664,2024-08-10,2024-08-14,7,all4,18083,2024-08-12,2,1,1,1,1,0,5
sb,665,2024-08-15,2024-08-19,37,all4,18116,2024-08-18,9,1,1,1,1,0,5
sb,666,2024-08-20,2024-08-24,45,all4,18139,2024-08-21,5,1,1,1,1,0,5
sb,667,2024-08-25,2024-08-29,45,all4,18182,2024-08-26,3,1,1,1,1,0,5
sb,668,2024-08-30,2024-09-03,45,all4,18243,2024-09-02,1,1,1,1,1,0,5
sb,669,2024-09-04,2024-09-08,45,all4,18287,2024-09-06,9,1,1,1,1,0,5
sb,670,2024-09-09,2024-09-13,45,all4,18315,2024-09-10,1,1,1,1,1,0,5
sb,671,2024-09-14,2024-09-18,36,all4,18377,2024-09-16,9,1,1,1,1,0,5
sb,672,2024-09-19,2024-09-23,28,all4,18404,2024-09-22,8,1,1,1,1,0,5
sb,673,2024-09-24,2024-09-28,45,all4,18430,2024-09-25,7,1,1,1,1,0,5
sb,674,2024-09-29,2024-10-03,45,all4,18488,2024-10-02,2,1,1,1,1,0,5
sb,675,2024-10-04,2024-10-08,45,all4,18529,2024-10-06,7,1,1,1,1,0,5
sb,676,2024-10-09,2024-10-13,45,all4,18583,2024-10-12,7,1,1,1,1,0,5
sb,677,2024-10-14,2024-10-18,45,all4,18624,2024-10-17,3,1,1,1,1,0,5
sb,678,2024-10-19,2024-10-23,45,all4,18664,2024-10-21,7,1,1,1,1,0,5
sb,679,2024-10-24,2024-10-28,45,all4,18695,2024-10-25,2,1,1,1,1,0,5
sb,680,2024-10-29,2024-11-02,45,all4,18768,2024-11-02,3,1,1,1,1,0,5
sb,681,2024-11-03,2024-11-07,45,all4,18816,2024-11-07,6,1,1,1,1,0,5
sb,682,2024-11-08,2024-11-12,45,all4,18842,2024-11-10,5,1,1,1,1,0,5
sb,683,2024-11-13,2024-11-17,45,all4,18901,2024-11-17,1,1,1,1,1,0,5
sb,684,2024-11-18,2024-11-22,45,all4,18914,2024-11-18,5,1,1,1,1,0,5
sb,685,2024-11-23,2024-11-27,45,all4,18971,2024-11-24,8,1,1,1,1,0,5
sb,686,2024-11-28,2024-12-02,45,all4,19018,2024-11-30,1,1,1,1,1,0,5
sb,687,2024-12-03,2024-12-07,45,all4,19045,2024-12-03,1,1,1,1,1,0,5
sb,688,2024-12-08,2024-12-12,34,all4,19094,2024-12-08,5,1,1,1,1,0,5
sb,689,2024-12-13,2024-12-17,40,all4,19128,2024-12-13,5,1,1,1,1,0,5
sb,690,2024-12-18,2024-12-22,45,all4,19184,2024-12-20,3,1,1,1,1,0,5
sb,691,2024-12-23,2024-12-27,45,all4,19245,2024-12-27,1,1,1,1,1,0,5
sb,692,2024-12-28,2025-01-01,45,all4,19268,2024-12-29,6,1,1,1,1,0,5
sb,693,2025-01-02,2025-01-06,45,all4,19315,2025-01-03,8,1,1,1,1,0,5
sb,694,2025-01-07,2025-01-11,46,all4,19385,2025-01-11,5,1,1,1,1,0,5
sb,695,2025-01-12,2025-01-16,45,all4,19399,2025-01-13,1,1,1,1,1,0,5
sb,696,2025-01-17,2025-01-21,45,all4,19478,2025-01-21,8,1,1,1,1,0,5
sb,697,2025-01-22,2025-01-26,43,all4,19506,2025-01-25,2,1,1,1,1,0,5
sb,698,2025-01-27,2025-01-31,27,all4,19534,2025-01-28,3,1,1,1,1,0,5
sb,699,2025-02-01,2025-02-05,45,all4,19555,2025-02-01,6,1,1,1,1,0,5
sb,700,2025-02-06,2025-02-10,45,all4,19599,2025-02-06,5,1,1,1,1,0,5
sb,701,2025-02-11,2025-02-15,45,all4,19645,2025-02-11,6,1,1,1,1,0,5
sb,702,2025-02-16,2025-02-20,45,all4,19717,2025-02-19,6,1,1,1,1,0,5
sb,703,2025-02-21,2025-02-25,45,all4,19747,2025-02-22,9,1,1,1,1,0,5
sb,704,2025-02-26,2025-03-02,45,all4,19814,2025-03-02,4,1,1,1,1,0,5
sb,705,2025-03-03,2025-03-07,45,all4,19822,2025-03-03,3,1,1,1,1,0,5
sb,706,2025-03-08,2025-03-12,45,all4,19895,2025-03-11,4,1,1,1,1,0,5
sb,707,2025-03-13,2025-03-17,45,all4,19940,2025-03-16,4,1,1,1,1,0,5
sb,708,2025-03-18,2025-03-22,45,all4,19971,2025-03-19,8,1,1,1,1,0,5
sb,709,2025-03-23,2025-03-27,45,all4,20022,2025-03-25,5,1,1,1,1,0,5
sb,710,2025-03-28,2025-04-01,40,all4,20060,2025-03-29,7,1,1,1,1,0,5
sb,711,2025-04-02,2025-04-06,32,all4,20107,2025-04-05,9,1,1,1,1,0,5
sb,712,2025-04-07,2025-04-11,45,all4,20156,2025-04-11,4,1,1,1,1,0,5
sb,713,2025-04-12,2025-04-16,25,all4,20168,2025-04-14,1,1,1,1,1,0,5
sb,714,2025-04-17,2025-04-21,2,all4,20187,2025-04-17,1,1,1,1,1,0,5
sb,715,2025-04-22,2025-04-26,0,,,,,,,,,0,5
sb,716,2025-04-27,2025-05-01,0,,,,,,,,,0,5
sb,717,2025-05-02,2025-05-06,3,all4,20190,2025-05-05,1,1,1,1,1,0,5
sb,718,2025-05-07,2025-05-11,2,all4,20193,2025-05-07,2,1,1,1,1,0,5
sb,719,2025-05-12,2025-05-16,12,all4,20202,2025-05-16,5,1,1,1,1,0,5
sb,720,2025-05-17,2025-05-21,45,all4,20239,2025-05-20,7,1,1,1,1,0,5
sb,721,2025-05-22,2025-05-26,45,all4,20268,2025-05-23,9,1,1,1,1,0,5
sb,722,2025-05-27,2025-05-31,45,all4,20323,2025-05-30,1,1,1,1,1,0,5
sb,723,2025-06-01,2025-06-05,45,all4,20366,2025-06-03,8,1,1,1,1,0,5
sb,724,2025-06-06,2025-06-10,45,all4,20429,2025-06-10,8,1,1,1,1,0,5
sb,725,2025-06-11,2025-06-15,45,all4,20465,2025-06-14,8,1,1,1,1,0,5
sb,726,2025-06-16,2025-06-20,45,all4,20479,2025-06-16,4,1,1,1,1,0,5
sb,727,2025-06-21,2025-06-25,45,all4,20565,2025-06-25,9,1,1,1,1,0,5
sb,728,2025-06-26,2025-06-30,45,all4,20579,2025-06-27,5,1,1,1,1,0,5
sb,729,2025-07-01,2025-07-05,45,all4,20652,2025-07-05,6,1,1,1,1,0,5
sb,730,2025-07-06,2025-07-10,45,all4,20659,2025-07-06,4,1,1,1,1,0,5
sb,731,2025-07-11,2025-07-15,45,all4,20731,2025-07-14,4,1,1,1,1,0,5
sb,732,2025-07-16,2025-07-20,25,all4,20760,2025-07-17,6,1,1,1,1,0,5
sb,733,2025-07-21,2025-07-25,27,all4,20783,2025-07-24,4,1,1,1,1,0,5
sb,734,2025-07-26,2025-07-30,45,all4,20813,2025-07-27,7,1,1,1,1,0,5
sb,735,2025-07-31,2025-08-04,43,all4,20861,2025-08-02,1,1,1,1,1,0,5
sb,736,2025-08-05,2025-08-09,0,,,,,,,,,0,5
sb,737,2025-08-10,2025-08-14,3,all4,20888,2025-08-12,3,1,1,1,1,0,5
sb,738,2025-08-15,2025-08-19,41,all4,20891,2025-08-15,3,1,1,1,1,0,5
sb,739,2025-08-20,2025-08-24,45,all4,20968,2025-08-24,3,1,1,1,1,0,5
sb,740,2025-08-25,2025-08-29,45,all4,20985,2025-08-26,2,1,1,1,1,0,5
sb,741,2025-08-30,2025-09-03,45,all4,21064,2025-09-03,9,1,1,1,1,0,5
sb,742,2025-09-04,2025-09-08,45,all4,21101,2025-09-08,1,1,1,1,1,0,5
sb,743,2025-09-09,2025-09-13,45,all4,21132,2025-09-11,5,1,1,1,1,0,5
sb,744,2025-09-14,2025-09-18,45,all4,21171,2025-09-15,8,1,1,1,1,0,5
sb,745,2025-09-19,2025-09-23,45,all4,21236,2025-09-23,1,1,1,1,1,0,5
sb,746,2025-09-24,2025-09-28,45,all4,21263,2025-09-26,1,1,1,1,1,0,5
sb,747,2025-09-29,2025-10-03,45,all4,21296,2025-09-29,7,1,1,1,1,0,5
sb,748,2025-10-04,2025-10-08,45,all4,21344,2025-10-05,1,1,1,1,1,0,5
sb,749,2025-10-09,2025-10-13,45,all4,21422,2025-10-13,7,1,1,1,1,0,5
sb,750,2025-10-14,2025-10-18,45,all4,21467,2025-10-18,7,1,1,1,1,0,5
sb,751,2025-10-19,2025-10-23,45,all4,21470,2025-10-19,1,1,1,1,1,0,5
sb,752,2025-10-24,2025-10-28,45,T_only,21559,2025-10-28,9,1,0,0,1,0,5
sb,753,2025-10-29,2025-11-02,44,T_only,21570,2025-10-30,2,1,0,0,1,0,5
sb,754,2025-11-03,2025-11-07,27,all4,21629,2025-11-07,8,1,1,1,1,0,5
sb,755,2025-11-08,2025-11-12,45,all4,21633,2025-11-08,3,1,1,1,1,0,5
sb,756,2025-11-13,2025-11-17,45,all4,21696,2025-11-15,3,1,1,1,1,0,5
sb,757,2025-11-18,2025-11-22,45,all4,21758,2025-11-22,2,1,1,1,1,0,5
sb,758,2025-11-23,2025-11-27,45,all4,21772,2025-11-23,7,1,1,1,1,0,5
sb,759,2025-11-28,2025-12-02,45,all4,21851,2025-12-02,5,1,1,1,1,0,5
sb,760,2025-12-03,2025-12-07,45,all4,21883,2025-12-06,1,1,1,1,1,0,5
sb,761,2025-12-08,2025-12-12,45,all4,21922,2025-12-10,4,1,1,1,1,0,5
sb,762,2025-12-13,2025-12-17,45,all4,21981,2025-12-16,9,1,1,1,1,0,5
sb,763,2025-12-18,2025-12-22,45,all4,22026,2025-12-21,9,1,1,1,1,0,5
sb,764,2025-12-23,2025-12-27,45,all4,22063,2025-12-26,1,1,1,1,1,0,5
sb,765,2025-12-28,2026-01-01,45,all4,22088,2025-12-28,8,1,1,1,1,0,5
sb,766,2026-01-02,2026-01-06,4,all4,22126,2026-01-02,1,1,1,1,1,0,5
