site,block_id,block_start,block_end,N,selection_tier,gpi,timestamp,daily_index,has_temperature,has_salinity,has_density,has_dissolvedoxygen,seed,block_width_days
oo,673,2024-10-19,2024-10-23,45,all4,14050,2024-10-19,3,1,1,1,1,0,5
oo,674,2024-10-24,2024-10-28,45,all4,14131,2024-10-28,3,1,1,1,1,0,5
oo,675,2024-10-29,2024-11-02,45,all4,14161,2024-10-31,6,1,1,1,1,0,5
oo,676,2024-11-03,2024-11-07,45,all4,14203,2024-11-05,3,1,1,1,1,0,5
oo,677,2024-11-08,2024-11-12,45,all4,14269,2024-11-12,6,1,1,1,1,0,5
oo,678,2024-11-13,2024-11-17,45,all4,14316,2024-11-17,8,1,1,1,1,0,5
oo,679,2024-11-18,2024-11-22,45,all4,14341,2024-11-20,6,1,1,1,1,0,5
oo,680,2024-11-23,2024-11-27,45,all4,14385,2024-11-25,5,1,1,1,1,0,5
oo,681,2024-11-28,2024-12-02,45,all4,14444,2024-12-02,1,1,1,1,1,0,5
oo,682,2024-12-03,2024-12-07,45,all4,14480,2024-12-06,1,1,1,1,1,0,5
oo,683,2024-12-08,2024-12-12,34,all4,14530,2024-12-12,1,1,1,1,1,0,5
oo,684,2024-12-13,2024-12-17,40,all4,14548,2024-12-15,3,1,1,1,1,0,5
oo,685,2024-12-18,2024-12-22,45,all4,14596,2024-12-20,7,1,1,1,1,0,5
oo,686,2024-12-23,2024-12-27,45,all4,14651,2024-12-26,8,1,1,1,1,0,5
oo,687,2024-12-28,2025-01-01,45,all4,14665,2024-12-28,4,1,1,1,1,0,5
oo,688,2025-01-02,2025-01-06,45,all4,14750,2025-01-06,8,1,1,1,1,0,5
oo,689,2025-01-07,2025-01-11,45,all4,14788,2025-01-11,1,1,1,1,1,0,5
oo,690,2025-01-12,2025-01-16,45,all4,14799,2025-01-12,3,1,1,1,1,0,5
oo,691,2025-01-17,2025-01-21,45,all4,14845,2025-01-17,4,1,1,1,1,0,5
oo,692,2025-01-22,2025-01-26,43,all4,14912,2025-01-25,1,1,1,1,1,0,5
oo,693,2025-01-27,2025-01-31,27,all4,14955,2025-01-31,1,1,1,1,1,0,5
oo,694,2025-02-01,2025-02-05,45,all4,14967,2025-02-02,2,1,1,1,1,0,5
oo,695,2025-02-06,2025-02-10,45,all4,15005,2025-02-06,4,1,1,1,1,0,5
oo,696,2025-02-11,2025-02-15,45,all4,15082,2025-02-14,9,1,1,1,1,0,5
oo,697,2025-02-16,2025-02-20,45,all4,15117,2025-02-18,8,1,1,1,1,0,5
oo,698,2025-02-21,2025-02-25,45,all4,15151,2025-02-22,6,1,1,1,1,0,5
oo,699,2025-02-26,2025-03-02,45,all4,15188,2025-02-26,7,1,1,1,1,0,5
oo,700,2025-03-03,2025-03-07,45,all4,15241,2025-03-04,6,1,1,1,1,0,5
oo,701,2025-03-08,2025-03-12,45,all4,15300,2025-03-11,2,1,1,1,1,0,5
oo,702,2025-03-13,2025-03-17,45,all4,15345,2025-03-16,2,1,1,1,1,0,5
oo,703,2025-03-18,2025-03-22,45,all4,15362,2025-03-18,1,1,1,1,1,0,5
oo,704,2025-03-23,2025-03-27,45,all4,15445,2025-03-27,3,1,1,1,1,0,5
oo,705,2025-03-28,2025-04-01,41,all4,15483,2025-03-31,5,1,1,1,1,0,5
oo,706,2025-04-02,2025-04-06,35,all4,15517,2025-04-05,8,1,1,1,1,0,5
oo,707,2025-04-07,2025-04-11,45,all4,15546,2025-04-09,1,1,1,1,1,0,5
oo,708,2025-04-12,2025-04-16,45,all4,15598,2025-04-14,8,1,1,1,1,0,5
oo,709,2025-04-17,2025-04-21,45,all4,15644,2025-04-19,9,1,1,1,1,0,5
oo,710,2025-04-22,2025-04-26,45,all4,15703,2025-04-26,5,1,1,1,1,0,5
oo,711,2025-04-27,2025-05-01,45,all4,15724,2025-04-28,8,1,1,1,1,0,5
oo,712,2025-05-02,2025-05-06,45,all4,15786,2025-05-05,7,1,1,1,1,0,5
oo,713,2025-05-07,2025-05-11,45,all4,15837,2025-05-11,4,1,1,1,1,0,5
oo,714,2025-05-12,2025-05-16,36,all4,15849,2025-05-12,7,1,1,1,1,0,5
oo,715,2025-05-17,2025-05-21,45,all4,15898,2025-05-19,2,1,1,1,1,0,5
oo,716,2025-05-22,2025-05-26,45,all4,15953,2025-05-25,3,1,1,1,1,0,5
oo,717,2025-05-27,2025-05-31,45,all4,16002,2025-05-30,7,1,1,1,1,0,5
oo,718,2025-06-01,2025-06-05,45,all4,16057,2025-06-05,8,1,1,1,1,0,5
oo,719,2025-06-06,2025-06-10,45,all4,16096,2025-06-10,2,1,1,1,1,0,5
oo,720,2025-06-11,2025-06-15,45,all4,16137,2025-06-14,7,1,1,1,1,0,5
oo,721,2025-06-16,2025-06-20,45,all4,16178,2025-06-19,3,1,1,1,1,0,5
oo,722,2025-06-21,2025-06-25,45,all4,16221,2025-06-24,1,1,1,1,1,0,5
oo,723,2025-06-26,2025-06-30,45,all4,16247,2025-06-26,9,1,1,1,1,0,5
oo,724,2025-07-01,2025-07-05,45,all4,16321,2025-07-05,2,1,1,1,1,0,5
oo,725,2025-07-06,2025-07-10,45,all4,16337,2025-07-06,9,1,1,1,1,0,5
oo,726,2025-07-11,2025-07-15,45,all4,16402,2025-07-14,2,1,1,1,1,0,5
oo,727,2025-07-16,2025-07-20,45,all4,16425,2025-07-16,7,1,1,1,1,0,5
oo,728,2025-07-21,2025-07-25,45,all4,16465,2025-07-21,2,1,1,1,1,0,5
oo,729,2025-07-26,2025-07-30,45,all4,16540,2025-07-29,5,1,1,1,1,0,5
oo,730,2025-07-31,2025-08-04,43,all4,16594,2025-08-04,5,1,1,1,1,0,5
oo,731,2025-08-05,2025-08-09,37,all4,16609,2025-08-07,1,1,1,1,1,0,5
oo,732,2025-08-10,2025-08-14,45,all4,16643,2025-08-11,1,1,1,1,1,0,5
oo,733,2025-08-15,2025-08-19,45,all4,16700,2025-08-17,4,1,1,1,1,0,5
oo,734,2025-08-20,2025-08-24,45,all4,16737,2025-08-21,5,1,1,1,1,0,5
oo,735,2025-08-25,2025-08-29,45,all4,16782,2025-08-26,5,1,1,1,1,0,5
oo,736,2025-08-30,2025-09-03,45,all4,16850,2025-09-03,1,1,1,1,1,0,5
oo,737,2025-09-04,2025-09-08,45,all4,16876,2025-09-05,9,1,1,1,1,0,5
oo,738,2025-09-09,2025-09-13,45,all4,16906,2025-09-09,3,1,1,1,1,0,5
oo,739,2025-09-14,2025-09-18,45,all4,16964,2025-09-15,7,1,1,1,1,0,5
oo,740,2025-09-19,2025-09-23,45,all4,16999,2025-09-19,6,1,1,1,1,0,5
oo,741,2025-09-24,2025-09-28,41,all4,17069,2025-09-27,8,1,1,1,1,0,5
oo,742,2025-09-29,2025-10-03,45,all4,17093,2025-09-30,5,1,1,1,1,0,5
oo,743,2025-10-04,2025-10-08,45,all4,17161,2025-10-08,1,1,1,1,1,0,5
oo,744,2025-10-09,2025-10-13,33,all4,17198,2025-10-12,2,1,1,1,1,0,5
oo,745,2025-10-14,2025-10-18,10,all4,17204,2025-10-18,1,1,1,1,1,0,5
oo,746,2025-10-19,2025-10-23,45,all4,17236,2025-10-21,6,1,1,1,1,0,5
oo,747,2025-10-24,2025-10-28,45,T_only,17287,2025-10-27,3,1,0,0,1,0,5
oo,748,2025-10-29,2025-11-02,44,T_only,17346,2025-11-02,9,1,0,0,1,0,5
oo,749,2025-11-03,2025-11-07,24,all4,17353,2025-11-06,1,1,1,1,1,0,5
oo,750,2025-11-08,2025-11-12,45,all4,17396,2025-11-10,8,1,1,1,1,0,5
oo,751,2025-11-13,2025-11-17,45,all4,17437,2025-11-15,4,1,1,1,1,0,5
oo,752,2025-11-18,2025-11-22,45,all4,17499,2025-11-22,3,1,1,1,1,0,5
oo,753,2025-11-23,2025-11-27,45,all4,17508,2025-11-23,3,1,1,1,1,0,5
oo,754,2025-11-28,2025-12-02,45,all4,17571,2025-11-30,3,1,1,1,1,0,5
oo,755,2025-12-03,2025-12-07,45,all4,17638,2025-12-07,7,1,1,1,1,0,5
oo,756,2025-12-08,2025-12-12,45,all4,17655,2025-12-09,6,1,1,1,1,0,5
oo,757,2025-12-13,2025-12-17,45,all4,17696,2025-12-14,2,1,1,1,1,0,5
oo,758,2025-12-18,2025-12-22,45,all4,17747,2025-12-19,8,1,1,1,1,0,5
oo,759,2025-12-23,2025-12-27,45,all4,17797,2025-12-25,4,1,1,1,1,0,5
oo,760,2025-12-28,2026-01-01,45,all4,17843,2025-12-30,5,1,1,1,1,0,5
oo,761,2026-01-02,2026-01-06,4,all4,17869,2026-01-02,4,1,1,1,1,0,5
